Бренд;ID КАТ;Артикул;Название;Категория;Подкатегория;Цена;Старая Цена;Тег;Фото;Описание
MALECULA;;750;Набор 750 для ботокс-восстановления волос Malecula Botox Make Up 45 White (шампунь+маска), 2*500мл;Реконструкция; Ботокс;179,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=109;Уникальный набор ботокса для волос на основе натуральных масел и фруктовых экстрактов. Благодаря инновационному составу, включающему витамины, белки и аминокислоты, обладает мощным эффектом увлажнения, питает и восстанавливает волосы любого типа и степени повреждения. Состав для ботокса волос придает зеркальный блеск, усиливает яркость цвета. Ботокс для волос профессиональный обладает моментальным эффектом, который заметен уже после первого применения. После процедуры волосы становятся гладкими и шелковистыми, обретая упругость, силу и гибкость без эффекта утяжеления.
MALECULA;;604;Маска 604 завершающая Malecula Express Ionic Post Straightening Mask step3, 500мл;Реконструкция;Интенсивное выпрямление;68,10;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=110;"Завершающая маска для волос с гидролизованным кератином содержит коллаген, масло кофе, какао, экстракт ламинарии. Маска с кератином для волос глубоко питает и увлажняет волосы, придает мягкость и зеркальный блеск.
Завершающая маска после кератина может использоваться как универсальная финализирующая программа после процедур реконструкции и ухода."
MALECULA;;35766;Спрей 35766 шелковый кератиновый Malecula Express Ionic Silk Keratin Spray, 300 мл;Реконструкция;Интенсивное выпрямление;52,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=111;Несмываемый кератиновый спрей для волос для экстремального питания и блеска поврежденных прядей. Мгновенное ощущение легкости и шелковистости волос. Уже после первого применения волосы приобретают сияющий блеск, гладкость. Масла в составе интенсивно питают полотно волос, защищая его от сечения и повреждений. Кератин спрей обладает накопительным эффектом. Спрей для волос с кератином – идеальное решение для пролонгации эффекта реконструкции волос. Спрей кератин подходит для применения как на сухих, так и на влажных волосах, обладает термозащитным эффектом, не утяжеляет волосы.
MALECULA;;195;Нанопластика 195 для волос Малекула Неопластия Амино, 300 мл;Реконструкция;Нанопластика;107,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=112;Нанопластика разработана на основе аминокислотно-протеинового комплекса с глиоксиловой кислотой для выравнивания и уплотнения структуры волос. Формула сочетает протеины пшеницы и риса, карбоцистеин и аминокислоты, укрепляющие кортекс и повышающие эластичность полотна. Экстракты центеллы, ламинарии и фруктовые компоненты усиливают регенерацию и удержание влаги, а масло ши обеспечивает гладкость и защитный финиш. Стойкий результат — плотные, рассыпчатые, дисциплинированные волосы. Без едкого запаха, комфортна в работе. Не рекомендуется к использованию на осветленных и обесцвеченных волосах.
MALECULA;;36473;База 36473 1S+ восстанавл. аминокислотная Malecula Cortex Restoration System Amino Basic, 500мл;Реконструкция;Холодное восстановление;60,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=113;Восстанавливающая аминокислотная база для волос любого типа. Аминокислоты в составе проникают вглубь волоса, восстанавливая слои кортекса, увлажняя и укрепляя волос изнутри.  Аминокислотная база для волос подходит для применения как предварительная основа перед процедурами реконструкции и выпрямления волос, а также как 1 шаг в комплексах восстановления волос.
MALECULA;;36474;Маска 36474 2S+ обогащающая Malecula Cortex Restoration System Enrichment Mask, 500мл;Реконструкция;Холодное восстановление;49,30;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=114;Обогащающая маска восполняет гидролипидный баланс волоса, тем самым питая его, делая крепким, эластичным и сильным. Протеиновый состав проникает вглубь кортекса, восполняя пустоты в структуре, а масла позволяют насытить волосы полезными микроэлементами и создать защитную пленку для максимального запечатывания чешуек волоса. Протеиновая маска для волос подходит для холодного восстановления поврежденных, ломких и пористых волос, а также как дополнительный уход в сочетании с процедурами долговременного выпрямления и реконструкции волос.
MALECULA;;39894;Маска-активатор 39894 липидная Malecula Cortex First Aid, 150 мл;Реконструкция;Холодное восстановление;40,20;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=115;"Маска обеспечивает интенсивное восстановление липидного слоя волоса, насыщает кутикулу питательными и разглаживающими компонентами. Сухие, тусклые, пушащиеся пряди приобретают зеркальный блеск и шелковистость, становятся плотными и эластичными.
Позволяет минимизировать вред, нанесенный волосам различными процедурами. Подходит для применения до и после окрашивания и выпрямления. При регулярном использовании обладает накопительным эффектом.
Она часто является частью профессионального комплекса для реконструкции волос."
MALECULA;;36475;Мембрана 36475 S3+ несмываемая Malecula Cortex Restoration System Leave In Membrane, 500мл;Реконструкция;Холодное восстановление;71,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=116;"Несмываемая мембрана для волос — это жидкий комплекс питательных гидролизованных элементов, усиливающий и закрепляющий эффект восстанавливающих масок, обволакивающий волосы защитным слоем.
Маска для волос делает их в 3 раза пластичнее, придает гладкость и блеск. Она продлевает эффект процедур холодного восстановления, облегчает расчесывание и предотвращает сухость и ломкость волос.
Состав гидролизованных компонентов легко проникает вглубь волоса, позволяя без использования горячих техник закрепить результат восстановления волос."
MALECULA;;588;Спрей 588 термозащита 12 в 1 Малекула Кортекс Гидробарьер, 200 мл;Реконструкция;Холодное восстановление;33,50;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=117;"Термозащита для волос защищает от повреждений при всех видах горячей укладки, укрепляет структуру и увеличивает плотность прядей.
Термозащита для волос профессиональная обладает антистатическим и увлажняющим эффектом, не склеивает и не утяжеляет волосы. За счет гидролизованного кератина в составе термозащитный спрей придает здоровый блеск и мягкость, воссоздает естественный защитный слой и обеспечивает сохранение цвета."
MALECULA;;41732;Крем 41732 для рук и тела La Parf Chromatica Lab Amber Moss, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=118;"Свежии? аромат с травянисто-древесными нотами мха и леса дополняется комбинациеи? базилика, розмарина, красного яблока и лимона. Тропические ноты добавляют нежность, а сандал придает едва заметную сладость.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает  ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41734;Крем 41734 для рук и тела La Parf Chromatica Lab Cannabis, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=119;"Провокационныи? аромат с яркими нотами каннабиса, черного перца и помело. В сердце композиции травяные, смолистые ноты конопли. Послевкусие освежает теплыи? древесныи? ветивер.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает  ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41735;Крем 41735 для рук и тела La Parf Chromatica Lab Forest Woody, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=120;"Легкий крем с ароматом весеннего леса. Яркая зелёная свежесть сливается с цитрусовым миксом и мягкими нотами сандала, корицы, кориандра и серой амбры.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает  ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41736;Крем 41736 для рук и тела La Parf Chromatica Lab H2O, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=121;"Свежии? аромат весеннего утра с нотами ландыша и фиалки, приправленныи? яркостью мандарина и фруктовои? нотои? папаи?и. Бергамот и зеленыи? чаи? добавляют прохладную кислинку.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41738;Крем 41738 для рук и тела La Parf Chromatica Lab Persea Verde, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=122;"Необычный и запоминающийся аромат с запахом свежескошенной травы, дополненный композицией из авокадо и ванили. Дополняет аромат финальный аккорд из теплого аромата сандалового дерева и меда.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает  ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41739;Крем 41739 для рук и тела La Parf Chromatica Lab Silk, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=123;"Коктеи?ль сладости и терпкости: теплые ноты бергамота, ветивера и пионов переплетаются с пикантнои? остротои? черного перца и пряным ароматом свежемолотого кардамона.
Парфюмированный крем для рук и тела увлажняет, смягчает и питает кожу, придавая ей легкое сияние. Благодаря легкой формуле быстро впитывается, не оставляя ощущение липкости.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41741;Крем 41741 для рук и тела La Parf Chromatica Lab Summer Garden, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=124;"Аромат ягодного лета и бабушкиного сада. Знакомыи? запах душистого листа чернои? смородины дополняется нотами спелои? ежевики и терпкого греи?пфрута с финальными нотками жасмина и кедра.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;41742;Крем 41742 для рук и тела La Parf Chromatica Lab Tobacco Vanilla, 250 мл;Уход;Парфюмированная линия;30,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=125;"Классический аромат в новой интерпретации: тимьян, бадьян, корица и гвоздика сочетаются с насыщенными древесными нотами кедра и смолы.
Парфюмированный крем для рук и тела с приятным ароматом и эффектом легкого сияния. Парфюмированный крем для тела питает, увлажняет и смягчает кожу, поддерживает ее гидролипидный баланс и эластичность. Благодаря легкой формуле быстро впитывается, не оставляя ощущение пленки на коже.
Крем парфюмированный обогащен витамином Е, гелем алоэ, мочевиной, кокосовым маслом и стеариновой кислотой."
MALECULA;;39897;Спрей 39897 парфюмированный Chromatica Lab Silk, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=126;"Коктеи?ль сладости и терпкости: теплые ноты бергамота, ветивера и пионов переплетаются с пикантнои? остротои? черного перца и пряным ароматом свежемолотого кардамона.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;39899;Спрей 39899 парфюмированный Chromatica Lab Forest Woody, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=127;"Парфюмированный спрей для тела со свежим ароматом леса. Яркая зеленая свежесть сливается с цитрусовым миксом и мягкими нотами сандала. Аромат дополняется корицей и серой амброй.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;39900;Спрей 39900 парфюмированный Chromatica Lab Persea Verde, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=128;"Необычный и запоминающийся аромат с запахом свежескошенной травы, дополненный композицией из авокадо и ванили. Дополняет аромат финальный аккорд из теплого аромата сандалового дерева и меда.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;41624;Спрей 41624 парфюмированный Chromatica Lab Amber Moss, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=129;"Свежий зеленый аромат с травянисто-древесными нотами мха и леса. Он дополняется комбинацией базилика, розмарина, красного яблока и кислинкой лимона. Тропические ноты добавляют нежность, а сандал придает едва заметную сладость.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;41625;Спрей 41625 парфюмированный Chromatica Lab H2O, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=130;"Свежий аромат весеннего утра с нотами ландыша и фиалки, приправленный фруктовыми нотами мандарина и папайи. Бергамот и зеленый чай добавляют прохладную кислинку.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;41626;Спрей 41626 парфюмированный Chromatica Lab Cannabis, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=131;"Провокационныи? аромат с яркими нотами каннабиса, черного перца и помело. В сердце композиции травяные, смолистые ноты конопли. Послевкусие освежает теплыи? древесныи? ветивер.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;41627;Спрей 41627 парфюмированный Chromatica Lab Bloom Neroli, 100 мл;Уход;Парфюмированная линия;28,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=132;"Аромат погружает в чарующую сказку востока: окутывает сладостью, согревает нотами апельсиновои? цедры, нероли и сандала. Шлейф из белого мускуса и амбры, напоминает о теплых южных вечерах.
Парфюмированный спрей для тела и волос придает тонкий шлейфовый аромат, не утяжеляя и не оставляя ощущения липкости. Спрей для волос парфюмированный оказывает увлажняющее и укрепляющее воздействие, обладает антистатическим и смягчающим эффектом. Парфюмированные спреи создают невесомый защитный слой, предотвращающий ломкость и сечение, облегчают расчесывание.
В состав спрея для волос парфюмированного входят масло персика, экстракты спирулины лайма, молочная кислота, увлажняющий комплекс LACTILGLUTAMMATO, касторовое масло."
MALECULA;;587;Бальзам 587 для окрашенных волос Malecula Colour Wave, 300 мл;Уход;Бальзамы;28,10;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=133;"Профессиональный бальзам для окрашенных волос с комплексом из масла абрикосовой косточки и гидролизированного коллагена увлажняет и восстанавливает поврежденные волосы после процедур окрашивания и других химических воздействий.
Бальзам для окрашенных волос разглаживает структуру волоса, облегчает расчесывание. Подходит для применения после процедур восстановления, выпрямления волос, химической завивки. Для профессионального и домашнего использования."
MALECULA;;35783;Маска 35783 для восстановления и укрепления волос SOS Your Hair, 500 мл;Уход;Маски;75,10;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=134;"Маска для восстановления волос с уплотняющим эффектом и защитой от повреждений. Рекомендуется использовать 2 раза в неделю, усиливать эффект термошапкой. Для домашнего и профессионального использования, можно применять в качестве завершающей маски после процедур реконструкции.
SOS-маска восстанавливает гидробаланс волос и запаивает сухие и секущиеся концы. Масло ши интенсивно питает и делает полотно волос гладким и блестящим сразу после применения. Коллаген поддерживает необходимый уровень увлажнения волос, защищает от негативных термических воздействий."
MALECULA;;35951;Маска 35951 увлажняющая для волос Malecula Hydro SOS Max, 500 мл;Уход;Маски;73,30;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=135;"Увлажняющая маска для гидро-восстановления волос. Заметное преображение уже после первого применения!
Маска для волос интенсивно увлажняет волосы, укрепляет их и запаивает кутикулу. Компоненты маски заполняют пустоты в ломких, поврежденных и пористых волосах. Заметные блеск, гладкость, шелковистость и сила волос сразу после первого применения. 
В состав маски входит восстанавливающий комплекс из масла ши, коллагена и витамина F. Уже после первого применения волосы становятся напитанными, гладкими и блестящими. Гидролизованный соевый протеин поддерживает необходимый в городской среде уровень увлажнения волос, защищает от негативных термических воздействий."
MALECULA;;43271;Масло 43271 для волос Malecula Miracle Finishing Oil, 30 мл;Уход;Масла;25,60;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=136;"Malecula Miracle Finishing Oil — профессиональное восстанавливающее масло для волос на основе премиальных бразильских компонентов и усиленной формулы. Оно действует в 4 раза эффективнее аналогов, и результат заметен уже после первого применения — волосы преображаются!
Средство глубоко питает, увлажняет, восстанавливает и укрепляет волосы, особенно кончики. Придаёт блеск, мягкость, уменьшает ломкость и сечение, уплотняет структуру и стимулирует рост. Без липкости, жирности и утяжеления — только здоровый, сияющий вид.
Масло обладает изысканным, стойким ароматом с нотами бергамота, лайма, можжевельника, жасмина, ириса и розового перца. Это не просто уход, а настоящий парфюм для волос.
Формула с маслами арганы, календулы, шиповника и сладкого миндаля работает как мощный эликсир: восстанавливает повреждения, укрепляет структуру и помогает отрастить длину. Подходит для ежедневного применения и завершения профессиональных процедур (окрашивание, кератин, ботокс). Используется как на влажные, так и на сухие волосы.
Благодаря концентрированной текстуре всего несколько капель достаточно, чтобы придать волосам ухоженный и сияющий вид. Универсальное средство для тех, кто выбирает не просто масло, а эффективный и ароматный уход без компромиссов."
MALECULA;;43272;Масло 43272 для волос восстанавливающее Malecula Lovely Hair Repair Oil, 30 мл;Уход;Масла;25,60;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=137;Питательное масло с ярким ароматом спелой вишни дарит мягкость и глянцевый блеск, укрепляет и восстанавливает даже самые поврежденные волосы. Защитный комплекс разглаживает кутикулярный слой, помогает бороться с секущимися кончиками и препятствует ломкости по всей длине.
MALECULA;;37005;Шампунь 37005 увлажняющий Malecula Woman's Beauty Lift, 1000 мл;Уход;Шампуни;48,50;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=138;Истинная красота волос с шампунем Woman's beauty lift. Бережное очищение кожи головы благодаря минимальному содержанию сульфатов в составе позволяет продлить стойкость цвета, увлажнить волосы и защитить их от сухости в холодный сезон.
MALECULA;;37006;Шампунь 37006 мужской Malecula Man's Power+, 1000 мл;Уход;Шампуни;48,50;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=139;Мужской освежающий гель-шампунь 2 в 1 для волос любого типа. Бережное очищение без раздражения и сухости. Подходит для ежедневного применения.
MALECULA;;42040;Шампунь 42040 универсальный увлажняющий Malecula Hydro SOS Max, 300 мл;Уход;Шампуни;26,30;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=140;"Шампунь для интенсивного увлажнения и бережного очищения. Идеален для сухих, повреждённых, тонких, пушистых волос. Придаёт гладкость и мягкость, помогает бороться с истончением и ломкостью. Содержит
гидролизованный коллаген, гиалуроновую кислоту и экстракт водорослей. Подходит для применения после процедур выпрямления, окрашивания и восстановления."
MALECULA;;586;Шампунь 586 для окрашенных волос Malecula Colour Wave, 300 мл;Уход;Шампуни;26,30;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=141;"Шампунь для окрашенных волос мягко очищает кожу головы. Формула с экстрактом розмарина, аргинином, гликолевой кислотой восстанавливает и увлажняет волосы, сохраняет цвет окрашенных волос.
Волосы приобретают естественную мягкость и эластичность. Шампунь для окрашенных волос профессиональный подходит для применения после процедур восстановления, выпрямления, химической завивки. Для профессионального и домашнего использования."
MALECULA;;35378;Бальзам 35378 разглаживающий Paul Oscar Soft Liss Smooth and Silky, 500мл;Уход и реконструкция;Бальзамы;70,20;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=142;Бальзам Soft Liss питает и распрямляет волосы, делает их послушными и шелковистыми. Кондиционирующие компоненты приглаживают кутикулу волоса, оказывая anti-frizz эффект. Гидролизованный коллаген укрепляет структуру и придает упругость. Масло сладкого миндаля улучшает состояние сухих, обезвоженных волос, усиливает естественное сияние. Бальзам обеспечивает легкое расчесывание и идеально подходит для пролонгации эффекта процедур выпрямления и восстановления волос. Используйте вместе с разглаживающим шампунем Soft Liss Smooth and Silky Paul Oscar.
MALECULA;;39210;Бальзам 39210 для создания объема Paul Oscar Volume Up Boost and Density, 500мл;Уход и реконструкция;Бальзамы;70,20;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=143;Бальзам для объема волос Volume Up укрепляет и увлажняет волосы без утяжеления. Они становятся объемными у корней и гладкими по длине. Аминокислоты в бальзаме для придания объема волосам придают мягкость и увлажняют, не утяжеляя даже жирные волосы. Протеины пшеницы заполняют пустоты в структуре волоса, визуально увеличивая объем и густоту. Используйте вместе с шампунем для создания объема Volume Up Boost and Density Paul Oscar.
MALECULA;;40626;Маска 40626 интенс. реконструктор Botox Sapphire Regeneration & Reconstruction Mask White, 500мл;Уход и реконструкция;Маски;234,20;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=144;Маска-реконструктор для ботокса волос содержит комплекс мощных восстанавливающих ингредиентов. Стволовые клетки винограда, гидролизованный кератин и протеины пшеницы позволяют эффективно восстановить все типы волос. Маска ботокс имеет эффект долговременной укладки, эффективно борется с пушистостью волос и дисциплинирует их.
